courseId,title,is_practice_test_course,quizId,type,quiz_title,quiz_date_created,quiz_isPublished,questionId,question_type,prompt,correctResponse,question_date_created
6009740,Etik hacking ve yapay zeka entegrasyonunda ustalaşma,0,6393478,simple-quiz,Advanced Ethical Hacking Techniques,2024-06-06,Yes,83567722,multiple-choice,"{""question"":""<p>Bir g\u00fcvenlik uzman\u0131, bir sistemdeki zafiyetleri belirlemek i\u00e7in hangi arac\u0131 kullanmal\u0131d\u0131r?</p>"",""relatedLectureIds"":"""",""feedbacks"":["""","""","""",""""],""answers"":[""<p>Wireshark</p>"",""<p>Burp Suite</p>"",""<p>John the Ripper</p>"",""<p>Nessus</p>""]}","[""d""]",2024-06-10
6009740,Etik hacking ve yapay zeka entegrasyonunda ustalaşma,0,6393478,simple-quiz,Advanced Ethical Hacking Techniques,2024-06-06,Yes,83567960,multiple-choice,"{""question"":""<p>A\u015fa\u011f\u0131daki senaryoyu okuyun ve soruyu cevaplay\u0131n:</p><p>Bir sald\u0131rgan, hedef sisteme s\u0131zarak sistem y\u00f6neticisinin e-posta hesab\u0131na eri\u015fim sa\u011flad\u0131. Sald\u0131rgan, hedef sistemin t\u00fcm trafi\u011fini izleyip y\u00f6neticinin kimlik bilgilerini toplad\u0131. Hedef sistemde kal\u0131c\u0131l\u0131\u011f\u0131 sa\u011flamak i\u00e7in sald\u0131rgan\u0131n kullanabilece\u011fi en uygun y\u00f6ntem nedir?</p><p><br></p>"",""relatedLectureIds"":"""",""feedbacks"":["""","""","""",""""],""answers"":[""<p>Bir Rootkit kurmak</p>"",""<p>A\u011f trafi\u011fini \u015fifrelemek</p>"",""<p>Dosya \u015fifrelemek</p>"",""<p>Parola s\u0131f\u0131rlamak</p>""]}","[""a""]",2024-06-10
6009740,Etik hacking ve yapay zeka entegrasyonunda ustalaşma,0,6393478,simple-quiz,Advanced Ethical Hacking Techniques,2024-06-06,Yes,83567698,multiple-choice,"{""question"":""<p>A\u015fa\u011f\u0131daki ifadelerden hangisi do\u011frudur?</p>"",""relatedLectureIds"":"""",""feedbacks"":["""","""","""",""""],""answers"":[""<p>G\u00fcvenli bir \u015fifreleme algoritmas\u0131, anahtar uzunlu\u011fundan ba\u011f\u0131ms\u0131z olarak her zaman k\u0131r\u0131labilir.</p>"",""<p>Antivir\u00fcs yaz\u0131l\u0131mlar\u0131, t\u00fcm k\u00f6t\u00fc ama\u00e7l\u0131 yaz\u0131l\u0131mlar\u0131 alg\u0131layabilir ve engelleyebilir.</p>"",""<p>A\u011f trafi\u011fini \u015fifrelemek, sald\u0131rganlar\u0131n veri iletimini izlemesini zorla\u015ft\u0131r\u0131r.</p>"",""<p>G\u00fc\u00e7l\u00fc bir g\u00fcvenlik duvar\u0131, sosyal m\u00fchendislik sald\u0131r\u0131lar\u0131na kar\u015f\u0131 etkili bir koruma sa\u011flar.</p>""]}","[""c""]",2024-06-10
6009740,Etik hacking ve yapay zeka entegrasyonunda ustalaşma,0,6393468,simple-quiz,Ethical Hacking Fundamentals Quiz,2024-06-06,Yes,83567656,multiple-choice,"{""question"":""<p>Firewall, a\u011f trafi\u011fini izlemek ve y\u00f6netmek i\u00e7in kullan\u0131lan bir g\u00fcvenlik duvar\u0131d\u0131r.</p>"",""relatedLectureIds"":"""",""feedbacks"":["""",""""],""answers"":[""<p>Do\u011fru</p>"",""<p>Yanl\u0131\u015f</p>""]}","[""a""]",2024-06-10
6009740,Etik hacking ve yapay zeka entegrasyonunda ustalaşma,0,6393468,simple-quiz,Ethical Hacking Fundamentals Quiz,2024-06-06,Yes,83567508,multiple-choice,"{""question"":""<p>XSS (Cross-Site Scripting) sald\u0131r\u0131lar\u0131 genellikle hangi t\u00fcr a\u00e7\u0131klardan faydalan\u0131r?</p>"",""relatedLectureIds"":"""",""feedbacks"":["""","""","""",""""],""answers"":[""<p>A\u011f donan\u0131m\u0131 a\u00e7\u0131klar\u0131</p>"",""<p>Yaz\u0131l\u0131m g\u00fcncellemeleri</p>"",""<p>Web uygulamalar\u0131</p>"",""<p>Antivir\u00fcs yaz\u0131l\u0131m\u0131</p>""]}","[""c""]",2024-06-10
6009740,Etik hacking ve yapay zeka entegrasyonunda ustalaşma,0,6393468,simple-quiz,Ethical Hacking Fundamentals Quiz,2024-06-06,Yes,83567486,multiple-choice,"{""question"":""<p>Bir a\u011f\u0131n zafiyetlerini belirlemek i\u00e7in hangi ara\u00e7 kullan\u0131l\u0131r?</p>"",""relatedLectureIds"":"""",""feedbacks"":["""","""","""",""""],""answers"":[""<p>Microsoft Word</p>"",""<p>Nmap</p>"",""<p>Photoshop</p>"",""<p>VLC Player</p>""]}","[""b""]",2024-06-10
6009740,Etik hacking ve yapay zeka entegrasyonunda ustalaşma,0,6393468,simple-quiz,Ethical Hacking Fundamentals Quiz,2024-06-06,Yes,83567646,multiple-choice,"{""question"":""<p>Etik hackerlar\u0131n \u00e7al\u0131\u015fmalar\u0131 yasalara uygun olmal\u0131d\u0131r.</p>"",""relatedLectureIds"":"""",""feedbacks"":["""",""""],""answers"":[""<p>Do\u011fru</p>"",""<p>Yanl\u0131\u015f</p>""]}","[""a""]",2024-06-10
6009740,Etik hacking ve yapay zeka entegrasyonunda ustalaşma,0,6393468,simple-quiz,Ethical Hacking Fundamentals Quiz,2024-06-06,Yes,83567490,multiple-choice,"{""question"":""<p>SQL enjeksiyonu nedir?</p>"",""relatedLectureIds"":"""",""feedbacks"":["""","""","""",""""],""answers"":[""<p>Veritaban\u0131na izinsiz giri\u015f yapma y\u00f6ntemi</p>"",""<p>E-posta g\u00f6nderme protokol\u00fc</p>"",""<p>Bilgisayar\u0131n donan\u0131m\u0131n\u0131 de\u011fi\u015ftirme i\u015flemi</p>"",""<p>Yaz\u0131l\u0131m g\u00fcncelleme y\u00f6ntemi</p>""]}","[""a""]",2024-06-10
6009740,Etik hacking ve yapay zeka entegrasyonunda ustalaşma,0,6393468,simple-quiz,Ethical Hacking Fundamentals Quiz,2024-06-06,Yes,83567500,multiple-choice,"{""question"":""<p>Wireshark nedir?</p>"",""relatedLectureIds"":"""",""feedbacks"":["""","""","""",""""],""answers"":[""<p>Bir grafik tasar\u0131m program\u0131</p>"",""<p>A\u011f trafi\u011fini analiz etmek i\u00e7in kullan\u0131lan bir ara\u00e7</p>"",""<p>Bir video d\u00fczenleme yaz\u0131l\u0131m\u0131</p>"",""<p>Bir web taray\u0131c\u0131s\u0131</p>""]}","[""b""]",2024-06-10
6009740,Etik hacking ve yapay zeka entegrasyonunda ustalaşma,0,6393468,simple-quiz,Ethical Hacking Fundamentals Quiz,2024-06-06,Yes,83567524,multiple-choice,"{""question"":""<p>G\u00fc\u00e7l\u00fc \u015fifreler kullanmak, brute force sald\u0131r\u0131lar\u0131n\u0131 \u00f6nlemek i\u00e7in etkili bir y\u00f6ntemdir.</p>"",""relatedLectureIds"":"""",""feedbacks"":["""",""""],""answers"":[""<p>Do\u011fru</p>"",""<p>Yanl\u0131\u015f</p>""]}","[""a""]",2024-06-10
6009740,Etik hacking ve yapay zeka entegrasyonunda ustalaşma,0,6393468,simple-quiz,Ethical Hacking Fundamentals Quiz,2024-06-06,Yes,83567476,multiple-choice,"{""question"":""<p>Etik hackingin temel amac\u0131 nedir?</p>"",""relatedLectureIds"":"""",""feedbacks"":["""","""","""",""""],""answers"":[""<p>Ki\u015fisel bilgi toplamak</p>"",""<p>Bilgisayar oyunlar\u0131n\u0131 hacklemek</p>"",""<p>Sistemlerin g\u00fcvenli\u011fini de\u011ferlendirmek ve geli\u015ftirmek</p>"",""<p>Vir\u00fcs yaz\u0131l\u0131m\u0131 geli\u015ftirmek</p>""]}","[""c""]",2024-06-10
6009740,Etik hacking ve yapay zeka entegrasyonunda ustalaşma,0,6393468,simple-quiz,Ethical Hacking Fundamentals Quiz,2024-06-06,Yes,83567520,multiple-choice,"{""question"":""<p>Etik hackerlar, sadece izinsiz giri\u015f yapmak ve bilgi \u00e7almak i\u00e7in \u00e7al\u0131\u015f\u0131rlar.</p>"",""relatedLectureIds"":"""",""feedbacks"":["""",""""],""answers"":[""<p>Do\u011fru</p>"",""<p>Yanl\u0131\u015f</p>""]}","[""b""]",2024-06-10
6009740,Etik hacking ve yapay zeka entegrasyonunda ustalaşma,0,6393468,simple-quiz,Ethical Hacking Fundamentals Quiz,2024-06-06,Yes,83567642,multiple-choice,"{""question"":""<p>Penetrasyon testi, sistemlerin g\u00fcvenlik a\u00e7\u0131klar\u0131n\u0131 belirlemek i\u00e7in yap\u0131lan kontroll\u00fc sald\u0131r\u0131lard\u0131r.</p>"",""relatedLectureIds"":"""",""feedbacks"":["""",""""],""answers"":[""<p>Do\u011fru</p>"",""<p>Yanl\u0131\u015f</p>""]}","[""a""]",2024-06-10
6033612,Dominar la Integración de Hacking Ético y IA,0,6413190,simple-quiz,Advanced Ethical Hacking Techniques,2024-06-20,Yes,85400793,multiple-choice,"{""question"":""<p>\u00bfCu\u00e1l de las siguientes es una herramienta utilizada para el craqueo avanzado de contrase\u00f1as?</p>"",""relatedLectureIds"":"""",""feedbacks"":["""","""","""",""""],""answers"":[""<p>John the Ripper</p>"",""<p>Wireshark</p>"",""<p>Nessus</p>"",""<p>Metasploit</p>""]}","[""a""]",2024-07-08
6033612,Dominar la Integración de Hacking Ético y IA,0,6413190,simple-quiz,Advanced Ethical Hacking Techniques,2024-06-20,Yes,85400889,multiple-choice,"{""question"":""<p>\u00bfCu\u00e1l es el prop\u00f3sito de usar un entorno sandbox en el contexto del hacking \u00e9tico?</p>"",""relatedLectureIds"":"""",""feedbacks"":["""","""","""",""""],""answers"":[""<p>Probar aplicaciones en producci\u00f3n</p>"",""<p>Ejecutar y analizar software malicioso de manera segura</p>"",""<p>Realizar ataques DDoS</p>"",""<p>Desarrollar nuevas herramientas de hacking</p>""]}","[""b""]",2024-07-08
6033612,Dominar la Integración de Hacking Ético y IA,0,6413190,simple-quiz,Advanced Ethical Hacking Techniques,2024-06-20,Yes,85400835,multiple-choice,"{""question"":""<p>Pregunta de escenario: Est\u00e1s realizando una prueba de penetraci\u00f3n y necesitas mantener acceso a un sistema comprometido. \u00bfCu\u00e1l de las siguientes herramientas o t\u00e9cnicas usar\u00edas?</p>"",""relatedLectureIds"":"""",""feedbacks"":["""","""","""",""""],""answers"":[""<p>SQLmap</p>"",""<p>Nmap</p>"",""<p>Meterpreter</p>"",""<p>Burp Suite</p>""]}","[""c""]",2024-07-08
6033612,Dominar la Integración de Hacking Ético y IA,0,6413190,simple-quiz,Advanced Ethical Hacking Techniques,2024-06-20,Yes,85400865,multiple-choice,"{""question"":""<p>\u00bfCu\u00e1l de las siguientes NO es una actividad com\u00fan de post-explotaci\u00f3n?</p>"",""relatedLectureIds"":"""",""feedbacks"":["""","""","""",""""],""answers"":[""<p>Escalar privilegios</p>"",""<p>Exfiltrar datos</p>"",""<p>Crear puertas traseras</p>"",""<p>Realizar un escaneo de puertos</p>""]}","[""d""]",2024-07-08
6033612,Dominar la Integración de Hacking Ético y IA,0,6413190,simple-quiz,Advanced Ethical Hacking Techniques,2024-06-20,Yes,85400843,multiple-choice,"{""question"":""<p>Verdadero o Falso: El objetivo principal de un rootkit es obtener acceso no autorizado a un ordenador y ocultar su presencia a los usuarios y herramientas de seguridad.</p>"",""relatedLectureIds"":"""",""feedbacks"":["""",""""],""answers"":[""<p>Verdadero</p>"",""<p>Falso</p>""]}","[""a""]",2024-07-08
6033612,Dominar la Integración de Hacking Ético y IA,0,6413190,simple-quiz,Advanced Ethical Hacking Techniques,2024-06-20,Yes,85400807,multiple-choice,"{""question"":""<p>Verdadero o Falso: La inyecci\u00f3n SQL es una t\u00e9cnica que puede ser utilizada para ejecutar c\u00f3digo SQL arbitrario en un servidor de base de datos.</p>"",""relatedLectureIds"":"""",""feedbacks"":["""",""""],""answers"":[""<p>Verdadero</p>"",""<p>Falso</p>""]}","[""a""]",2024-07-08
6033612,Dominar la Integración de Hacking Ético y IA,0,6413190,simple-quiz,Advanced Ethical Hacking Techniques,2024-06-20,Yes,85400823,multiple-choice,"{""question"":""<p>\u00bfQu\u00e9 hace un exploit de 'buffer overflow'?</p>"",""relatedLectureIds"":"""",""feedbacks"":["""","""","""",""""],""answers"":[""<p>Desactiva la red de la v\u00edctima</p>"",""<p>Sobreescribe la memoria del programa para ejecutar c\u00f3digo malicioso</p>"",""<p>Cifra todos los datos en el disco duro</p>"",""<p>Intercepta las comunicaciones de red</p>""]}","[""b""]",2024-07-08
6033612,Dominar la Integración de Hacking Ético y IA,0,6413184,simple-quiz,Assess Your Knowledge on Cybersecurity Basics,2024-06-20,Yes,85400637,multiple-choice,"{""question"":""<p>\u00bfPara qu\u00e9 se utiliza un firewall en una red?</p>"",""relatedLectureIds"":"""",""feedbacks"":["""","""","""",""""],""answers"":[""<p>Para aumentar la velocidad de la red</p>"",""<p>Para monitorear y controlar el tr\u00e1fico entrante y saliente basado en reglas de seguridad</p>"",""<p>Para almacenar datos</p>"",""<p>Para eliminar virus</p>""]}","[""b""]",2024-07-08
6033612,Dominar la Integración de Hacking Ético y IA,0,6413184,simple-quiz,Assess Your Knowledge on Cybersecurity Basics,2024-06-20,Yes,85400631,multiple-choice,"{""question"":""<p>Verdadero o Falso: El software antivirus es suficiente para garantizar tu completa seguridad en l\u00ednea.</p>"",""relatedLectureIds"":"""",""feedbacks"":["""",""""],""answers"":[""<p>Falso</p>"",""<p>Verdadero</p>""]}","[""a""]",2024-07-08
6033612,Dominar la Integración de Hacking Ético y IA,0,6413184,simple-quiz,Assess Your Knowledge on Cybersecurity Basics,2024-06-20,Yes,85400627,multiple-choice,"{""question"":""<p>\u00bfA qu\u00e9 se refiere el t\u00e9rmino 'phishing' en ciberseguridad?</p>"",""relatedLectureIds"":"""",""feedbacks"":["""","""","""",""""],""answers"":[""<p>Ataques que involucran fuerza bruta</p>"",""<p>Infecci\u00f3n de un sistema con virus</p>"",""<p>Intentos de obtener informaci\u00f3n confidencial haci\u00e9ndose pasar por una entidad de confianza</p>"",""<p>Escaneo de puertos en una red</p>""]}","[""c""]",2024-07-08
6033612,Dominar la Integración de Hacking Ético y IA,0,6413184,simple-quiz,Assess Your Knowledge on Cybersecurity Basics,2024-06-20,Yes,85400643,multiple-choice,"{""question"":""<p>Identifica cu\u00e1l pr\u00e1ctica NO es un m\u00e9todo para proteger tu seguridad en l\u00ednea.</p>"",""relatedLectureIds"":"""",""feedbacks"":["""","""","""",""""],""answers"":[""<p>Utilizar contrase\u00f1as fuertes y \u00fanicas</p>"",""<p>Compartir contrase\u00f1as con amigos y familiares</p>"",""<p>Mantener el software actualizado</p>"",""<p>Utilizar autenticaci\u00f3n de dos factores</p>""]}","[""b""]",2024-07-08
6033612,Dominar la Integración de Hacking Ético y IA,0,6413182,simple-quiz,Ethical Hacking Fundamentals Quiz,2024-06-20,Yes,85400603,multiple-choice,"{""question"":""<p>\u00bfC\u00f3mo ha impactado tu viaje en el dominio del Hacking \u00c9tico en tu comprensi\u00f3n de la ciberseguridad?</p>"",""relatedLectureIds"":"""",""feedbacks"":["""","""","""",""""],""answers"":[""<p>No ha tenido ning\u00fan impacto significativo</p>"",""<p>Ha reducido mi inter\u00e9s en la ciberseguridad</p>"",""<p>Ha mejorado mi comprensi\u00f3n de c\u00f3mo proteger sistemas y datos</p>"",""<p>Ha aumentado mi deseo de cometer actividades ilegales</p>""]}","[""c""]",2024-07-08
6033612,Dominar la Integración de Hacking Ético y IA,0,6413182,simple-quiz,Ethical Hacking Fundamentals Quiz,2024-06-20,Yes,85400597,multiple-choice,"{""question"":""<p>\u00bfCu\u00e1l es la importancia de navegar consideraciones legales y \u00e9ticas en el Hacking \u00c9tico?</p>"",""relatedLectureIds"":"""",""feedbacks"":["""","""","""",""""],""answers"":[""<p>Evitar problemas legales y garantizar que las actividades de hacking sean aceptables</p>"",""<p>Facilitar el acceso no autorizado a sistemas protegidos</p>"",""<p>Obtener datos sensibles para uso personal</p>"",""<p>Incrementar el conocimiento t\u00e9cnico sin restricciones</p>""]}","[""a""]",2024-07-08
6033612,Dominar la Integración de Hacking Ético y IA,0,6413182,simple-quiz,Ethical Hacking Fundamentals Quiz,2024-06-20,Yes,85400591,multiple-choice,"{""question"":""<p>\u00bfCu\u00e1l es el prop\u00f3sito principal del Hacking \u00c9tico?</p>"",""relatedLectureIds"":"""",""feedbacks"":["""","""","""",""""],""answers"":[""<p>Robar informaci\u00f3n de sistemas vulnerables</p>"",""<p>Identificar y corregir vulnerabilidades de seguridad</p>"",""<p>Destruir sistemas y datos</p>"",""<p>Hackear cuentas personales</p>""]}","[""b""]",2024-07-08
6033612,Dominar la Integración de Hacking Ético y IA,0,6413182,simple-quiz,Ethical Hacking Fundamentals Quiz,2024-06-20,Yes,85400605,multiple-choice,"{""question"":""<p>\u00bfPor qu\u00e9 es significativo el Hacking \u00c9tico en la Era Digital?</p>"",""relatedLectureIds"":"""",""feedbacks"":["""","""","""",""""],""answers"":[""<p>Porque permite a los hackers causar m\u00e1s da\u00f1o</p>"",""<p>Porque no tiene ning\u00fan impacto en la seguridad</p>"",""<p>Porque ayuda a proteger la infraestructura digital y los datos contra amenazas cibern\u00e9ticas</p>"",""<p>Porque facilita el espionaje corporativo</p>""]}","[""c""]",2024-07-08
6064519,Menguasai Peretasan Etis dan Integrasi AI,0,6441285,simple-quiz,Advanced Ethical Hacking Techniques,2024-07-08,Yes,85471889,multiple-choice,"{""question"":""<p><strong>Apa tujuan menggunakan lingkungan sandbox dalam konteks peretasan etis?</strong></p>"",""relatedLectureIds"":"""",""feedbacks"":["""","""","""",""""],""answers"":[""<p>a) Untuk mempercepat kinerja jaringan</p>"",""<p>b) Untuk memantau aktivitas pengguna</p>"",""<p>c) Untuk menjalankan dan menguji perangkat lunak atau kode dalam lingkungan terisolasi tanpa risiko terhadap sistem utama</p>"",""<p>d) Untuk menyimpan data pengguna</p><p><br></p>""]}","[""c""]",2024-07-09
6064519,Menguasai Peretasan Etis dan Integrasi AI,0,6441285,simple-quiz,Advanced Ethical Hacking Techniques,2024-07-08,Yes,85472519,multiple-choice,"{""question"":""<p><strong>Apa itu 'pharming' dalam konteks keamanan siber?</strong></p>"",""relatedLectureIds"":"""",""feedbacks"":["""","""","""",""""],""answers"":[""<p>a) Mengirim email palsu untuk mencuri informasi</p>"",""<p>b) Mengarahkan pengguna ke situs web palsu untuk mencuri informasi pribadi</p><p><br></p>"",""<p>c) Memindai jaringan untuk mencari kerentanan</p>"",""<p>d) Menyandikan data pengguna untuk menuntut tebusan</p>""]}","[""b""]",2024-07-09
6064519,Menguasai Peretasan Etis dan Integrasi AI,0,6441285,simple-quiz,Advanced Ethical Hacking Techniques,2024-07-08,Yes,85471709,multiple-choice,"{""question"":""<p><strong>Pertanyaan Skenario: Anda sedang melakukan uji penetrasi dan perlu mempertahankan akses ke sistem yang telah dikompromikan. Alat atau teknik mana yang akan Anda gunakan?</strong></p>"",""relatedLectureIds"":"""",""feedbacks"":["""","""","""",""""],""answers"":[""<p>a) Wireshark</p>"",""<p>b) Nikto</p>"",""<p>c) Metasploit</p>"",""<p>d) Nessus</p><p><br></p>""]}","[""c""]",2024-07-09
6064519,Menguasai Peretasan Etis dan Integrasi AI,0,6441285,simple-quiz,Advanced Ethical Hacking Techniques,2024-07-08,Yes,85471717,multiple-choice,"{""question"":""<p><strong>Benar atau Salah: Tujuan utama dari rootkit adalah untuk mendapatkan akses tidak sah ke komputer dan menyembunyikan keberadaannya dari pengguna dan alat keamanan.</strong></p>"",""relatedLectureIds"":"""",""feedbacks"":["""",""""],""answers"":[""<p>a) Salah</p>"",""<p>b) Benar</p><p><br></p>""]}","[""b""]",2024-07-09
6064519,Menguasai Peretasan Etis dan Integrasi AI,0,6441285,simple-quiz,Advanced Ethical Hacking Techniques,2024-07-08,Yes,85471697,multiple-choice,"{""question"":""<p><strong>Apa yang dilakukan oleh exploit 'buffer overflow'?</strong></p>"",""relatedLectureIds"":"""",""feedbacks"":["""","""","""",""""],""answers"":[""<p>a) Memperbaiki kerentanan perangkat lunak</p>"",""<p>b) Memasukkan data yang melebihi batas buffer dan memungkinkan eksekusi kode berbahaya</p>"",""<p>c) Mengenkripsi data</p>"",""<p>d) Meningkatkan kecepatan jaringan</p><p><br></p>""]}","[""b""]",2024-07-09
6064519,Menguasai Peretasan Etis dan Integrasi AI,0,6441285,simple-quiz,Advanced Ethical Hacking Techniques,2024-07-08,Yes,85472505,multiple-choice,"{""question"":""<p><strong>Dari berikut ini, mana yang merupakan contoh dari serangan DoS (Denial of Service)?</strong></p>"",""relatedLectureIds"":"""",""feedbacks"":["""","""","""",""""],""answers"":[""<p>a) Pencurian identitas</p>"",""<p>b) Membanjiri server dengan lalu lintas berlebih untuk membuatnya tidak dapat diakses</p>"",""<p>c) Mengirim email spam</p>"",""<p>d) Menyusup ke jaringan perusahaan</p><p><br></p>""]}","[""b""]",2024-07-09
6064519,Menguasai Peretasan Etis dan Integrasi AI,0,6441285,simple-quiz,Advanced Ethical Hacking Techniques,2024-07-08,Yes,85471683,multiple-choice,"{""question"":""<p><strong>Dari berikut ini, alat mana yang digunakan untuk cracking kata sandi tingkat lanjut?</strong></p>"",""relatedLectureIds"":"""",""feedbacks"":["""","""","""",""""],""answers"":[""<p>a) Wireshark</p>"",""<p>b) Nmap</p>"",""<p>c) Metasploit</p>"",""<p>d) John the Ripper</p><p><br></p>""]}","[""d""]",2024-07-09
6064519,Menguasai Peretasan Etis dan Integrasi AI,0,6441285,simple-quiz,Advanced Ethical Hacking Techniques,2024-07-08,Yes,85471687,multiple-choice,"{""question"":""<p><strong>Benar atau Salah: SQL injection adalah teknik yang dapat digunakan untuk mengeksekusi kode SQL arbitrer pada server database.</strong></p>"",""relatedLectureIds"":"""",""feedbacks"":["""",""""],""answers"":[""<p>a) Salah</p>"",""<p>b) Benar</p><p><br></p>""]}","[""b""]",2024-07-09
6064519,Menguasai Peretasan Etis dan Integrasi AI,0,6441285,simple-quiz,Advanced Ethical Hacking Techniques,2024-07-08,Yes,85471729,multiple-choice,"{""question"":""<p><strong>Mana dari berikut ini yang BUKAN merupakan aktivitas pasca-eksploitasi yang umum?</strong></p>"",""relatedLectureIds"":"""",""feedbacks"":["""","""","""",""""],""answers"":[""<p>a) Mengumpulkan informasi sensitif</p>"",""<p>b) Menginstal perangkat lunak antivirus</p>"",""<p>c) Meningkatkan hak akses</p>"",""<p>d) Menyembunyikan jejak aktivitas</p><p><br></p>""]}","[""b""]",2024-07-09
6064519,Menguasai Peretasan Etis dan Integrasi AI,0,6441285,simple-quiz,Advanced Ethical Hacking Techniques,2024-07-08,Yes,85472153,multiple-choice,"{""question"":""<p><strong>Apa itu teknik 'social engineering' dalam keamanan siber?</strong></p>"",""relatedLectureIds"":"""",""feedbacks"":["""","""","""",""""],""answers"":[""<p>a) Menggunakan perangkat lunak untuk memonitor jaringan</p>"",""<p>b) Mengenkripsi data untuk melindunginya</p>"",""<p>c) Memanipulasi individu untuk mendapatkan informasi atau akses tidak sah</p>"",""<p>d) Mengirimkan virus melalui email</p><p><br></p>""]}","[""c""]",2024-07-09
6064519,Menguasai Peretasan Etis dan Integrasi AI,0,6441283,simple-quiz,Assess Your Knowledge on Cybersecurity Basics,2024-07-08,Yes,85470949,multiple-choice,"{""question"":""<p><strong>Benar atau Salah: Perangkat lunak antivirus sudah cukup untuk menjamin keamanan Anda secara online.</strong></p>"",""relatedLectureIds"":"""",""feedbacks"":["""",""""],""answers"":[""<p>a) Salah</p>"",""<p>b) Benar</p><p><br></p>""]}","[""a""]",2024-07-09
6064519,Menguasai Peretasan Etis dan Integrasi AI,0,6441283,simple-quiz,Assess Your Knowledge on Cybersecurity Basics,2024-07-08,Yes,85471325,multiple-choice,"{""question"":""<p><strong>Apa itu enkripsi dalam konteks keamanan siber?</strong></p>"",""relatedLectureIds"":"""",""feedbacks"":["""","""","""",""""],""answers"":[""<p>a) Proses menghapus data dari perangkat</p>"",""<p>b) Proses mengubah data menjadi format yang tidak dapat dibaca tanpa kunci dekripsi</p>"",""<p>c) Proses membuat cadangan data</p>"",""<p>d) Proses memantau aktivitas jaringan</p>""]}","[""b""]",2024-07-09
6064519,Menguasai Peretasan Etis dan Integrasi AI,0,6441283,simple-quiz,Assess Your Knowledge on Cybersecurity Basics,2024-07-08,Yes,85470957,multiple-choice,"{""question"":""<p><strong>Apa kegunaan firewall dalam jaringan?</strong></p>"",""relatedLectureIds"":"""",""feedbacks"":["""","""","""",""""],""answers"":[""<p>a) Mengirim data ke server</p>"",""<p>b) Mengontrol dan memantau lalu lintas jaringan untuk mencegah akses yang tidak sah</p>"",""<p>c) Mempercepat koneksi internet</p>"",""<p>d) Menyimpan data pengguna</p><p><br></p>""]}","[""b""]",2024-07-09
6064519,Menguasai Peretasan Etis dan Integrasi AI,0,6441283,simple-quiz,Assess Your Knowledge on Cybersecurity Basics,2024-07-08,Yes,85471039,multiple-choice,"{""question"":""<p><strong>Identifikasi praktik yang BUKAN merupakan metode untuk melindungi keamanan online Anda.</strong></p>"",""relatedLectureIds"":"""",""feedbacks"":["""","""","""",""""],""answers"":[""<p>a) Menggunakan kata sandi yang kuat</p>"",""<p>b) Membagikan informasi pribadi di media sosial secara bebas</p>"",""<p>c) Mengaktifkan otentikasi dua faktor</p>"",""<p>d) Memperbarui perangkat lunak secara berkala</p><p><br></p>""]}","[""b""]",2024-07-09
6064519,Menguasai Peretasan Etis dan Integrasi AI,0,6441283,simple-quiz,Assess Your Knowledge on Cybersecurity Basics,2024-07-08,Yes,85470947,multiple-choice,"{""question"":""<p><strong>Apa yang dimaksud dengan istilah 'phishing' dalam keamanan siber?</strong></p>"",""relatedLectureIds"":"""",""feedbacks"":["""","""","""",""""],""answers"":[""<p>a) Teknik pengumpulan data dari situs web</p>"",""<p>b) Upaya penipuan untuk mendapatkan informasi sensitif dengan menyamar sebagai entitas yang dapat dipercaya</p>"",""<p>c) Proses enkripsi data</p>"",""<p>d) Menggunakan perangkat lunak untuk memonitor aktivitas jaringan</p><p><br></p>""]}","[""b""]",2024-07-09
6064519,Menguasai Peretasan Etis dan Integrasi AI,0,6441281,simple-quiz,Ethical Hacking Fundamentals Quiz,2024-07-08,Yes,85470927,multiple-choice,"{""question"":""<p><strong>Apa manfaat utama dari melakukan pengujian penetrasi dalam Peretasan Etis?</strong></p>"",""relatedLectureIds"":"""",""feedbacks"":["""","""","""",""""],""answers"":[""<p>a) Mengidentifikasi kelemahan sistem sebelum diserang oleh pihak jahat</p>"",""<p>b) Menghapus data sensitif</p>"",""<p>c) Mengirim virus ke sistem lain</p>"",""<p>d) Mengganti perangkat keras komputer secara berkala</p>""]}","[""a""]",2024-07-09
6064519,Menguasai Peretasan Etis dan Integrasi AI,0,6441281,simple-quiz,Ethical Hacking Fundamentals Quiz,2024-07-08,Yes,85470289,multiple-choice,"{""question"":""<p><strong>Apa tujuan utama dari Peretasan Etis?</strong></p>"",""relatedLectureIds"":"""",""feedbacks"":["""","""","""",""""],""answers"":[""<p>a) Mengakses informasi secara ilegal</p>"",""<p>b) Mengidentifikasi dan memperbaiki kerentanan keamanan</p>"",""<p>c) Menghancurkan data perusahaan</p>"",""<p>d) Mengirim email spam</p><p><br></p>""]}","[""b""]",2024-07-09
